product_id,store_id,order_date,selling_price,customer_id,order_id
P0721,S0097,14-09-2022,4416,123471402,1111173714
P0279,S0125,08-08-2022,4976,123523876,1111167240
P0336,S0131,16-03-2023,2736,123463003,1111185646
P0402,S0063,26-09-2021,3858,123560849,1111130681
P0077,S0115,27-04-2024,1526,123471534,1111170166
P0361,S0125,14-11-2021,1132,123567630,1111132036
P0161,S0115,19-10-2022,3227,123482380,1111176004
P0665,S0024,11-03-2021,1657,123471554,1111176462
P0325,S0043,09-08-2021,1898,123457139,1111161005
P0425,S0002,03-05-2023,1202,123475049,1111153535
P0333,S0029,14-07-2022,4267,123461692,1111126260
P0213,S0056,23-08-2022,1678,123476369,1111123048
P0351,S0115,18-06-2023,598,123488252,1111161517
P0035,S0027,25-03-2021,4836,123511457,1111130821
P0427,S0140,11-05-2021,4547,123529766,1111116748
P0477,S0013,05-01-2023,4954,123509232,1111154559
P0663,S0144,29-12-2023,1772,123547890,1111186164
P0341,S0137,28-03-2023,1085,123528475,1111181400
P0162,S0133,16-03-2021,4886,123517076,1111160940
P0390,S0080,07-02-2024,2213,123480456,1111171766
P0132,S0056,16-12-2021,3530,123527138,1111114776
P0390,S0067,24-03-2021,4764,123528769,1111182840
P0261,S0060,16-06-2022,4915,123492896,1111174549
P0499,S0018,16-01-2024,678,123546242,1111152460
P0312,S0020,20-05-2023,4535,123473572,1111133621
P0112,S0026,15-03-2023,1070,123563546,1111132851
P0536,S0041,07-06-2023,721,123498359,1111165945
P0608,S0102,14-11-2023,1512,123513221,1111134859
P0171,S0095,23-01-2021,781,123528740,1111121864
P0506,S0107,25-05-2021,1943,123529295,1111186494
P0392,S0101,25-04-2023,4486,123458387,1111179846
P0318,S0052,15-10-2023,3485,123511123,1111126305
P0671,S0088,13-07-2021,1604,123536961,1111112134
P0177,S0024,12-06-2021,2368,123462886,1111122329
P0391,S0094,10-03-2021,438,123469764,1111169767
P0694,S0107,01-03-2023,4146,123563168,1111179386
P0144,S0094,08-12-2023,966,123567052,1111150419
P0169,S0028,25-09-2021,1592,123524743,1111155628
P0726,S0067,15-01-2022,4247,123510414,1111124438
P0497,S0060,24-05-2021,3493,123488600,1111135925
P0718,S0079,24-10-2022,310,123536345,1111143521
P0737,S0002,05-02-2021,2828,123540098,1111149808
P0372,S0135,23-09-2022,3049,123458291,1111117226
P0664,S0008,13-04-2022,2234,123559415,1111112298
P0293,S0094,25-02-2022,823,123494398,1111167982
P0572,S0017,28-06-2022,2076,123535151,1111156048
P0549,S0124,11-11-2022,1408,123520627,1111185026
P0590,S0138,04-04-2024,3155,123478454,1111174908
P0499,S0036,04-01-2021,3187,123536986,1111154690
P0740,S0040,28-08-2023,4432,123514258,1111143231
P0500,S0011,20-06-2023,2142,123459096,1111161787
P0187,S0126,24-03-2021,1628,123549321,1111187253
P0390,S0094,19-03-2024,1898,123458139,1111137211
P0664,S0078,17-11-2023,659,123468552,1111140137
P0042,S0137,28-01-2024,418,123512379,1111113724
P0537,S0026,14-10-2021,1297,123539305,1111140637
P0296,S0018,06-03-2021,233,123465054,1111154537
P0057,S0009,29-08-2023,3773,123532060,1111115070
P0506,S0010,09-02-2022,1457,123493920,1111130022
P0446,S0067,12-07-2022,1689,123465153,1111154976
P0442,S0052,20-01-2022,502,123528558,1111171074
P0664,S0035,09-12-2022,4830,123535042,1111164508
P0569,S0094,10-05-2023,1816,123504012,1111138258
P0520,S0013,06-09-2022,4392,123535863,1111139002
P0587,S0107,10-02-2021,2236,123519799,1111137089
P0116,S0038,14-08-2023,333,123468736,1111168952
P0171,S0070,07-09-2021,1266,123512002,1111170726
P0054,S0046,27-03-2023,301,123459357,1111136928
P0297,S0101,19-08-2022,4890,123475323,1111128583
P0018,S0065,18-06-2023,4589,123509948,1111164871
P0665,S0144,25-07-2023,3377,123537321,1111150611
P0212,S0035,06-03-2023,3154,123515038,1111155647
P0046,S0073,02-06-2023,2520,123463365,1111141878
P0489,S0104,04-07-2021,4995,123462048,1111160407
P0054,S0043,04-01-2023,155,123520074,1111186082
P0489,S0090,08-02-2023,1988,123461327,1111164720
P0458,S0094,07-01-2024,3641,123553937,1111131757
P0364,S0099,11-09-2021,3746,123473392,1111160428
P0376,S0097,05-07-2022,3731,123557623,1111158509
P0671,S0024,16-11-2021,4104,123507014,1111116325
P0129,S0004,07-04-2021,1227,123508270,1111181256
P0129,S0056,01-03-2021,3421,123505615,1111146369
P0348,S0035,07-03-2024,730,123515811,1111151666
P0698,S0085,17-03-2022,4438,123525706,1111169779
P0044,S0133,21-02-2022,3656,123530812,1111114916
P0223,S0125,03-01-2022,2150,123460179,1111115994
P0296,S0088,19-04-2021,4640,123467007,1111118444
P0657,S0055,12-10-2023,2758,123474925,1111114073
P0057,S0051,21-04-2024,2059,123539031,1111138996
P0324,S0140,17-01-2021,4076,123544299,1111135691
P0428,S0112,28-05-2021,3043,123456807,1111183527
P0067,S0104,11-01-2022,1406,123552306,1111182940
P0204,S0080,01-03-2021,4219,123462694,1111133780
P0680,S0091,15-03-2022,690,123486583,1111158065
P0195,S0060,16-05-2022,2445,123479136,1111129560
P0572,S0089,21-11-2023,1740,123498798,1111114431
P0509,S0040,05-12-2022,4829,123495041,1111127415
P0116,S0026,22-12-2022,2171,123548946,1111150045
P0258,S0094,30-04-2023,4913,123541210,1111127358
P0265,S0089,21-02-2021,412,123535316,1111168241
P0476,S0142,06-01-2022,1762,123472726,1111114954
P0050,S0038,04-01-2024,4237,123530524,1111128049
P0134,S0028,24-03-2021,1507,123476551,1111176938
P0275,S0024,21-03-2024,162,123525662,1111128332
P0070,S0050,02-05-2021,4723,123468753,1111123543
P0156,S0125,18-07-2021,482,123530690,1111145197
P0042,S0084,08-08-2022,3083,123486575,1111183192
P0261,S0128,05-03-2023,230,123516428,1111141333
P0083,S0110,19-05-2022,900,123513369,1111116747
P0671,S0023,13-02-2022,1867,123494468,1111183724
P0277,S0086,02-12-2023,4761,123486167,1111176233
P0183,S0069,12-03-2022,3591,123478082,1111153307
P0747,S0023,08-05-2023,4353,123484394,1111142527
P0115,S0053,05-02-2023,3197,123553625,1111187430
P0108,S0093,26-11-2021,3945,123487839,1111144527
P0602,S0009,28-07-2022,379,123535262,1111122716
P0699,S0073,01-08-2021,1169,123477357,1111121054
P0332,S0002,03-09-2021,3989,123520555,1111135934
P0608,S0065,02-03-2022,134,123466382,1111154331
P0376,S0104,22-08-2023,3477,123525085,1111179943
P0483,S0095,27-04-2024,520,123500926,1111115656
P0345,S0083,25-02-2023,2701,123457056,1111134970
P0614,S0116,30-03-2024,3556,123511578,1111166141
P0663,S0043,19-11-2022,1684,123532693,1111175707
P0167,S0094,29-10-2023,3764,123511200,1111127863
P0077,S0085,17-07-2023,3159,123507419,1111125447
P0608,S0091,06-01-2022,3977,123554579,1111179539
P0260,S0090,01-09-2022,1917,123482257,1111153458
P0428,S0122,23-08-2021,2078,123522186,1111140782
P0012,S0026,20-03-2021,676,123512660,1111159828
P0018,S0091,17-03-2022,1453,123491947,1111130320
P0527,S0104,16-07-2022,2040,123530668,1111112135
P0640,S0062,12-03-2024,4573,123497900,1111120905
P0724,S0066,26-03-2023,231,123467963,1111159743
P0659,S0097,18-04-2022,1832,123519783,1111176516
P0185,S0012,29-03-2024,4103,123501453,1111157496
P0459,S0132,29-08-2021,2752,123511660,1111145193
P0042,S0026,11-08-2022,2117,123506303,1111117927
P0639,S0059,09-10-2023,1102,123548653,1111127533
P0452,S0011,26-06-2023,588,123513320,1111181896
P0420,S0058,14-02-2021,1895,123505839,1111147497
P0715,S0051,07-10-2022,3394,123495933,1111164619
P0390,S0105,08-08-2022,3400,123565318,1111145073
P0477,S0051,21-02-2024,2344,123554089,1111159971
P0336,S0038,04-09-2021,4580,123509846,1111147238
P0185,S0093,05-03-2022,1707,123552242,1111117322
P0695,S0031,20-11-2022,4134,123534934,1111111387
P0129,S0008,10-03-2024,972,123537937,1111145058
P0169,S0052,22-12-2021,2835,123551370,1111164935
P0651,S0015,07-03-2024,1736,123523388,1111135134
P0721,S0110,21-11-2022,2845,123530164,1111143903
P0390,S0133,31-12-2023,121,123495272,1111127236
P0201,S0020,20-09-2021,4430,123509468,1111148945
P0523,S0070,04-06-2021,2325,123489055,1111166941
P0499,S0134,22-02-2023,1118,123511141,1111131800
P0551,S0144,01-01-2024,3750,123495756,1111129597
P0376,S0101,30-11-2021,2977,123512664,1111159048
P0296,S0047,31-01-2022,2278,123541309,1111155109
P0390,S0011,15-04-2021,2451,123506260,1111175315
P0333,S0066,12-04-2024,1389,123509980,1111153808
P0531,S0043,30-03-2022,297,123527429,1111186651
P0067,S0110,10-06-2021,4103,123459535,1111130903
P0045,S0065,04-05-2023,580,123504734,1111150699
P0590,S0024,04-02-2022,1114,123556858,1111111892
P0195,S0056,07-08-2022,2987,123479803,1111114844
P0569,S0036,18-10-2023,2439,123554894,1111120854
P0144,S0067,04-04-2022,359,123485422,1111112684
P0137,S0050,17-12-2022,1428,123492508,1111150032
P0504,S0015,27-01-2022,211,123559774,1111129276
P0079,S0025,11-09-2021,2695,123495616,1111126148
P0665,S0051,10-11-2023,2859,123481948,1111177360
P0206,S0030,13-01-2024,4660,123542308,1111152507
P0613,S0045,18-11-2022,4918,123478172,1111144676
P0220,S0028,01-01-2024,1559,123532791,1111180213
P0428,S0003,12-02-2021,1681,123508667,1111150243
P0272,S0062,23-01-2023,1968,123506831,1111153297
P0708,S0096,24-12-2023,3356,123564962,1111175279
P0091,S0096,24-03-2021,3140,123527159,1111163387
P0400,S0122,28-04-2024,246,123490569,1111163153
P0042,S0023,20-06-2021,260,123467681,1111182336
P0325,S0003,20-08-2021,2734,123516330,1111119044
P0524,S0066,08-05-2023,326,123532338,1111155471
P0520,S0056,16-02-2022,1974,123516383,1111123720
P0067,S0073,07-08-2022,2750,123567413,1111154840
P0670,S0062,10-02-2022,158,123481234,1111183753
P0572,S0079,22-09-2022,4740,123479692,1111161628
P0450,S0072,23-02-2022,303,123510488,1111177565
P0242,S0013,06-05-2021,2572,123462845,1111145269
P0549,S0131,26-06-2022,2645,123556801,1111158961
P0587,S0106,29-04-2022,4799,123537548,1111147596
P0185,S0111,10-12-2022,3734,123565661,1111152006
P0572,S0026,28-01-2024,538,123481976,1111175803
P0195,S0088,02-06-2022,875,123478680,1111116290
P0590,S0011,30-06-2021,3276,123512110,1111163280
P0406,S0082,05-10-2022,170,123498812,1111171846
P0537,S0066,28-11-2021,4133,123526301,1111179462
P0185,S0135,25-11-2021,1458,123548390,1111153010
P0348,S0005,23-08-2021,1372,123460431,1111166462
P0156,S0013,22-03-2021,2017,123501806,1111168665
P0160,S0126,16-11-2021,3831,123495627,1111117674
P0175,S0143,04-09-2022,239,123520617,1111120148
P0318,S0096,24-03-2021,3958,123540011,1111166885
P0390,S0053,08-10-2022,1537,123537526,1111137919
P0399,S0094,08-11-2023,1426,123477023,1111147932
P0186,S0094,02-07-2021,4521,123534012,1111167413
P0453,S0003,30-05-2023,313,123559909,1111130236
P0470,S0133,02-07-2023,2917,123513100,1111186782
P0179,S0008,02-07-2023,1430,123537780,1111134641
P0470,S0108,29-12-2023,1443,123508774,1111163944
P0220,S0001,03-08-2021,4071,123499067,1111128277
P0333,S0129,03-09-2021,2995,123477422,1111167246
P0663,S0055,08-08-2023,3342,123548769,1111125839
P0369,S0065,05-07-2022,144,123541325,1111114069
P0694,S0055,07-06-2023,383,123525245,1111115564
P0005,S0142,13-01-2021,3455,123485318,1111142278
P0504,S0112,04-04-2021,4844,123483167,1111186507
P0333,S0045,10-02-2021,1837,123532825,1111155615
P0286,S0114,27-05-2023,2628,123553490,1111181369
P0428,S0037,21-11-2021,1561,123492187,1111126285
P0055,S0104,13-11-2023,1969,123464162,1111167207
P0261,S0068,02-04-2021,3382,123476320,1111123854
P0241,S0055,07-04-2021,4682,123505849,1111186852
P0572,S0026,27-02-2022,2904,123493673,1111120144
P0261,S0112,19-05-2022,665,123495948,1111120067
P0296,S0020,27-10-2022,3584,123532113,1111186922
P0141,S0023,26-10-2023,4467,123538064,1111179807
P0524,S0110,02-11-2021,3264,123553877,1111173750
P0613,S0088,22-07-2023,2159,123525214,1111175863
P0585,S0126,19-11-2023,2210,123536040,1111114415
P0713,S0090,28-09-2022,1682,123513640,1111178040
P0428,S0112,06-05-2021,3354,123487234,1111175270
P0204,S0089,12-02-2022,262,123489052,1111172696
P0212,S0108,20-11-2023,2217,123492375,1111165128
P0276,S0110,13-09-2022,1771,123487126,1111169292
P0286,S0049,18-03-2024,2430,123513173,1111115480
P0055,S0142,12-10-2023,4542,123524637,1111159700
P0531,S0027,17-10-2022,1677,123483785,1111164360
P0674,S0132,07-04-2022,2962,123566985,1111134533
P0514,S0107,18-11-2021,222,123513093,1111137526
P0330,S0068,25-10-2023,489,123561334,1111118673
P0680,S0064,16-02-2023,4451,123482368,1111171081
P0312,S0102,07-04-2021,4969,123558067,1111159846
P0565,S0117,01-12-2023,3958,123550795,1111183297
P0045,S0050,02-07-2021,536,123460169,1111161723
P0035,S0143,20-12-2021,694,123493065,1111148036
P0435,S0138,09-09-2021,398,123470987,1111132974
P0437,S0125,24-01-2023,3691,123501366,1111125654
P0231,S0066,13-08-2021,585,123474122,1111134325
P0141,S0072,27-05-2021,2701,123524160,1111142379
P0144,S0138,08-03-2021,181,123517224,1111186228
P0463,S0108,14-02-2023,1063,123497961,1111176221
P0660,S0042,21-07-2021,2309,123458819,1111162747
P0227,S0129,23-08-2021,3960,123490740,1111157160
P0741,S0028,06-01-2023,3685,123533488,1111166642
P0061,S0103,25-01-2021,1708,123465862,1111171985
P0073,S0094,20-01-2023,213,123542953,1111123756
P0172,S0001,05-09-2022,2207,123501065,1111121504
P0131,S0098,31-05-2023,683,123564460,1111114573
P0225,S0110,09-07-2023,3267,123471693,1111112797
P0436,S0027,29-04-2024,3529,123553331,1111136034
P0391,S0103,03-09-2021,2023,123482115,1111170280
P0655,S0062,05-09-2023,232,123490480,1111111365
P0737,S0108,23-08-2021,1244,123516258,1111137893
P0261,S0012,23-06-2022,3542,123491784,1111161769
P0473,S0062,09-03-2022,3379,123529524,1111115314
P0144,S0002,11-02-2022,3956,123485155,1111183778
P0297,S0112,16-08-2021,318,123509205,1111149217
P0458,S0012,10-03-2021,916,123531986,1111121459
P0412,S0126,23-05-2023,3053,123553247,1111152532
P0261,S0014,28-08-2022,3930,123509731,1111171630
P0413,S0067,01-04-2024,2890,123506204,1111118769
P0664,S0035,02-02-2023,3471,123467588,1111165789
P0658,S0096,30-12-2021,560,123458097,1111155893
P0524,S0051,04-04-2023,2997,123507535,1111154799
P0412,S0082,11-08-2021,1713,123490219,1111134352
P0492,S0090,06-04-2022,4276,123478677,1111127999
P0435,S0091,18-07-2021,2302,123535011,1111182820
P0090,S0120,20-11-2022,4082,123479207,1111177359
P0461,S0055,16-01-2021,4443,123460646,1111180233
P0165,S0045,21-07-2022,3224,123547873,1111187879
P0400,S0059,05-07-2021,3948,123488689,1111171768
P0059,S0097,23-04-2021,2762,123565041,1111160468
P0551,S0139,14-06-2021,3592,123545821,1111180178
P0277,S0054,15-10-2023,2879,123547170,1111152708
P0090,S0130,08-01-2022,4102,123487522,1111130296
P0391,S0038,15-01-2022,1702,123509002,1111160415
P0103,S0108,12-06-2023,3560,123552494,1111155863
P0714,S0026,23-06-2021,1130,123556119,1111125254
P0392,S0013,15-11-2021,3764,123558288,1111182213
P0663,S0053,23-01-2024,2072,123463555,1111170570
P0356,S0138,05-10-2022,4244,123543984,1111129302
P0060,S0027,16-09-2023,292,123509917,1111112214
P0186,S0043,04-02-2022,710,123508245,1111172294
P0569,S0033,27-11-2022,345,123494579,1111169667
P0453,S0031,18-11-2022,4066,123479601,1111128953
P0219,S0084,09-09-2023,2243,123518685,1111130782
P0138,S0104,14-10-2021,4551,123523054,1111136334
P0079,S0125,02-01-2023,4926,123500723,1111140525
P0372,S0143,10-01-2022,371,123478130,1111128922
P0169,S0084,11-09-2021,809,123497241,1111187719
P0055,S0010,02-02-2023,2779,123539660,1111145425
P0103,S0029,04-05-2022,1021,123472771,1111133074
P0726,S0038,01-06-2021,928,123516724,1111111639
P0549,S0072,16-04-2022,2433,123481688,1111164894
P0174,S0095,20-04-2023,3749,123511548,1111161868
P0227,S0138,24-10-2021,4674,123527536,1111148320
P0390,S0040,19-03-2023,2685,123490662,1111139533
P0680,S0127,13-09-2021,4397,123534471,1111185321
P0500,S0110,13-11-2022,4045,123466375,1111136028
P0527,S0020,07-10-2022,4681,123524432,1111150654
P0182,S0040,18-02-2023,201,123530723,1111147897
P0129,S0065,31-12-2021,4846,123543456,1111139022
P0283,S0024,31-03-2022,1809,123503056,1111175348
P0348,S0093,18-08-2021,964,123524906,1111166982
P0088,S0088,20-04-2022,1137,123499106,1111153945
P0565,S0012,07-06-2022,4573,123471115,1111158211
P0129,S0133,22-10-2023,2664,123525883,1111128985
P0125,S0008,10-04-2024,4641,123515814,1111150860
P0269,S0130,15-01-2021,3482,123467796,1111178836
P0694,S0110,10-10-2022,3078,123507810,1111172732
P0229,S0055,30-01-2023,1342,123552810,1111176362
P0109,S0023,04-04-2021,3693,123471793,1111119990
P0731,S0033,27-02-2022,996,123531062,1111181310
P0286,S0044,15-03-2021,682,123556791,1111125295
P0693,S0063,27-01-2021,4602,123482066,1111121234
P0421,S0008,23-05-2021,2739,123478792,1111168886
P0350,S0023,18-03-2021,3953,123548555,1111171397
P0639,S0075,14-02-2022,3640,123506806,1111181111
P0614,S0053,18-11-2021,3779,123486052,1111130703
P0651,S0010,03-09-2022,103,123512935,1111131783
P0348,S0111,22-02-2021,421,123517443,1111178579
P0694,S0030,04-06-2021,986,123523128,1111137759
P0219,S0093,14-03-2021,659,123521799,1111128865
P0428,S0125,14-03-2022,1587,123463020,1111176708
P0269,S0027,23-01-2022,2995,123560431,1111150596
P0327,S0028,19-10-2023,334,123542615,1111124491
P0652,S0051,06-02-2023,1966,123518140,1111112613
P0286,S0075,13-10-2021,3687,123493903,1111117400
P0536,S0101,27-01-2023,4262,123467405,1111131746
P0431,S0072,22-09-2022,2087,123553874,1111139106
P0277,S0003,04-11-2022,3224,123494806,1111159310
P0277,S0120,12-03-2024,1543,123506258,1111172471
P0165,S0051,10-03-2023,1457,123462790,1111147232
P0059,S0050,09-07-2022,2034,123459695,1111137939
P0506,S0062,11-03-2021,1670,123537274,1111116412
P0551,S0024,06-07-2021,1057,123474782,1111118207
P0490,S0050,24-01-2024,3273,123488114,1111120276
P0412,S0055,30-06-2021,4018,123496727,1111148707
P0171,S0027,11-10-2022,3849,123500226,1111141600
P0690,S0112,16-07-2023,4163,123463961,1111131852
P0204,S0021,14-10-2023,1576,123544615,1111143070
P0663,S0078,16-02-2024,1023,123538708,1111119244
P0520,S0066,19-04-2024,1715,123537797,1111155918
P0327,S0123,09-01-2023,3739,123539892,1111125821
P0114,S0009,28-05-2022,4702,123555612,1111164314
P0305,S0036,26-09-2021,1360,123459554,1111138801
P0459,S0122,12-03-2022,1622,123469057,1111122682
P0103,S0095,26-02-2022,517,123457134,1111118158
P0044,S0066,31-01-2021,2664,123471663,1111136587
P0325,S0093,24-07-2022,320,123478913,1111183213
P0341,S0110,15-05-2023,1311,123554697,1111126368
P0520,S0144,18-06-2022,3788,123539040,1111121676
P0514,S0125,02-06-2022,1832,123489730,1111158594
P0660,S0078,07-03-2024,1636,123489919,1111158898
P0490,S0040,01-09-2022,4990,123505185,1111127548
P0690,S0065,04-09-2021,2753,123513415,1111138414
P0114,S0060,28-11-2023,4006,123466752,1111179080
P0602,S0107,21-08-2022,773,123457046,1111117583
P0499,S0012,20-11-2022,2565,123536407,1111141281
P0372,S0137,20-04-2021,2353,123521049,1111150805
P0113,S0062,26-01-2021,1973,123485596,1111165641
P0417,S0113,01-02-2021,4132,123459973,1111140347
P0391,S0109,21-03-2024,3094,123520498,1111150066
P0700,S0094,01-04-2021,2803,123511052,1111155464
P0144,S0052,27-09-2023,2770,123564608,1111148828
P0565,S0026,25-04-2022,1758,123541395,1111163818
P0654,S0108,06-07-2023,1735,123557996,1111132822
P0718,S0091,25-02-2022,2253,123546622,1111156402
P0177,S0008,14-04-2021,4211,123521352,1111155728
P0210,S0007,24-05-2023,2928,123466375,1111155227
P0464,S0056,04-03-2023,1518,123539051,1111183507
P0198,S0126,22-04-2023,3174,123486702,1111139543
P0103,S0020,19-02-2022,3512,123498353,1111142224
